pid,encode_sim,encode_sim_score,tfidf_sim,tfidf_sim_score
738,762,28.754687309265137,1356,19.254783816616722
738,683,28.653419017791748,848,16.854996774989374
738,1800,28.287646174430847,250,16.741999727527073
738,1890,28.286001086235046,124,13.671710191904193
738,867,24.704039096832275,83,11.055506465757633
738,258,24.320697784423828,530,10.974470169510315
738,1932,23.319675028324127,473,10.580896424377869
738,1956,23.309631645679474,585,10.372576191641972
738,1430,22.806458175182343,1453,9.717643858438826
738,506,22.67017364501953,109,9.2949055941766
738,242,22.59669601917267,1341,8.736958901304371
738,1352,22.36802875995636,819,8.583665525284385
738,1785,21.96335792541504,1184,8.511276451272952
738,1196,21.953973174095154,154,8.195076959139293
738,1917,21.880146861076355,98,8.046449674938657
224,820,52.444738149642944,1154,60.65422343265597
224,1017,40.40566682815552,1792,48.372964925335225
224,1932,39.88803029060364,762,42.91376886799055
224,1375,38.5970413684845,1932,37.03801609174774
224,1286,36.95110082626343,1295,35.99750811683651
224,404,36.085811257362366,1200,28.453569477726603
224,1778,36.04781627655029,1274,25.43604427136952
224,124,34.69438552856445,1195,24.95054729844991
224,1453,34.520721435546875,124,24.40758025467691
224,423,32.252177596092224,442,21.843460605310913
224,442,32.19035863876343,278,21.572929272326725
224,29,30.84970712661743,1181,19.511784329021843
224,1821,30.18254041671753,1460,15.083342228213642
224,1792,30.07887601852417,647,14.071923757032192
224,1252,29.8460453748703,1362,13.197724464891106
224,361,28.225457668304443,13,13.061658830409762
224,458,27.495357394218445,1133,12.310547796560584
224,1786,26.41201615333557,585,11.5400815101919
224,867,25.639793276786804,1383,11.183497925315017
224,1295,25.28400421142578,457,11.169916195442497
1879,1414,37.507665157318115,643,46.82412583755385
1879,376,35.56748628616333,1155,46.69318312708574
1879,1890,32.77009129524231,58,41.89646612709052
1879,1644,32.05136060714722,442,35.9410078223607
1879,442,31.658363342285156,1882,35.120965780677466
1879,314,31.4388245344162,1890,34.999857984928795
1879,295,30.038613080978394,1011,34.53066505996415
1879,396,28.798383474349976,1410,28.91379757233242
1879,457,25.975888967514038,1956,28.755920359922886
1879,29,25.852569937705994,66,26.881108603225346
1879,1011,24.85501766204834,1017,25.98843342567812
1879,683,24.85382854938507,347,25.41723226830765
1879,1975,24.842852354049683,783,24.937822477944927
1879,1786,24.759766459465027,1778,23.270081532036937
1879,965,24.627365171909332,1383,21.593447528379514
1879,224,24.16520118713379,154,21.416283001338876
1879,1017,23.49942773580551,1094,20.46049762158705
1879,1634,23.3347088098526,250,20.34285333851508
1879,358,23.259922862052917,1932,19.734350600056054
1879,658,23.133927583694458,1341,18.17173346456277
477,1410,40.29960036277771,1800,71.5582431087394
477,1222,38.35039138793945,1196,68.96645064355624
477,1453,24.797379970550537,247,67.91432756205404
477,488,23.593837022781372,1473,62.529613289806186
477,736,20.860424637794495,1295,56.64237918990707
477,1375,20.81425189971924,361,36.172073122187875
477,1707,20.130714774131775,1898,35.2495923833285
477,1884,19.844380021095276,1471,15.291724848715868
477,1196,19.597172737121582,1017,14.41188290527509
477,745,19.15089786052704,1590,14.142514676319946
477,1975,18.975815176963806,1561,13.284142406430114
477,473,18.749745190143585,471,12.283203304819782
477,224,18.367967009544373,1522,11.582097550256995
477,1414,18.36327612400055,506,11.13428196074275
477,1180,17.3564612865448,1414,10.752549368177014
477,1119,16.37805551290512,442,9.982027493324958
477,1211,15.439020097255707,250,9.221306742282625
477,1792,15.262830257415771,1437,8.99332042582064
477,1460,15.033245086669922,1917,8.898375609747795
477,709,14.861378073692322,1932,8.666739354029755
1383,1375,28.928250074386597,1410,45.66561741943511
1383,1410,25.696533918380737,647,45.09843403937775
1383,1879,22.67223298549652,471,44.79175444352219
1383,94,21.154865622520447,154,40.15700894906076
1383,1438,20.21026462316513,1017,38.173332867100584
1383,1707,19.75317746400833,783,37.15076109604565
1383,124,19.58814263343811,1884,32.123768886675876
1383,358,19.520673155784607,250,32.06193259863629
1383,1786,19.264698028564453,585,29.56010243403239
1383,1940,18.665896356105804,348,29.503267442666697
1383,268,18.656745553016663,1155,27.897771176425117
1383,1785,18.600477278232574,1879,21.593447528379514
1383,1634,18.064412474632263,857,21.200174644855668
1383,585,17.815181612968445,1866,20.39382574513347
1383,745,17.59127974510193,964,18.031762139122343
1383,736,17.38351583480835,963,17.87795133727127
1383,1902,17.12767779827118,965,17.2212501699637
1383,1267,16.43909364938736,745,16.543684525356156
1383,387,16.314643621444702,1956,15.049178779179908
1383,1243,15.960508584976196,88,13.561205887767223
1252,291,44.61480975151062,271,65.23687062857789
1252,1861,37.384989857673645,139,31.690455718937468
1252,730,36.29145920276642,292,28.7697454007185
1252,458,35.432976484298706,457,27.848601148161976
1252,1590,34.60036516189575,1892,22.96355432259212
1252,271,33.41754674911499,504,21.246471338011894
1252,783,31.822171807289124,815,19.41603236324455
1252,139,30.907076597213745,1575,17.31882540783289
1252,815,30.46010136604309,475,15.81218111662485
1252,224,29.8460453748703,1786,14.791157262791955
1252,1542,28.903454542160034,1235,14.760391964003535
1252,88,28.784877061843872,1988,14.480371314652544
1252,1932,27.94800102710724,1560,13.894962411026741
1252,504,27.35690474510193,857,13.676398586519468
1252,1890,27.322745323181152,1532,13.568987955636986
1252,1892,27.024435997009277,1778,13.557052010814985
1252,1882,26.260891556739807,1146,12.667687406400114
1252,820,26.23996138572693,562,11.579444852260611
1252,925,26.156559586524963,1007,11.274032895146943
1252,1286,25.88302195072174,1133,9.991904567239452
473,1430,35.586339235305786,1437,68.05479867913235
473,1196,34.8920464515686,807,53.19607289538326
473,1119,34.163618087768555,1415,49.1990939982986
473,1233,31.327766180038452,668,49.177173336451006
473,247,30.98084330558777,1932,38.75001391496045
473,102,30.323785543441772,1243,35.68701582271409
473,1284,30.213409662246704,428,33.174348581963585
473,1180,27.561229467391968,730,31.84974068962011
473,278,24.924863874912262,925,29.032963694163737
473,1267,24.767225980758667,745,24.519326206623298
473,745,24.239635467529297,963,24.431322753931788
473,1560,22.738170623779297,292,19.973243496869046
473,1890,21.60518169403076,1988,14.795204070088312
473,738,21.102961897850037,1875,11.711830982445367
473,1334,20.920848846435547,1195,10.711683890981515
473,268,20.880290865898132,738,10.580896424377869
473,1211,20.620955526828766,1956,10.55875364355439
473,709,20.311570167541504,826,10.427945799345075
473,1362,19.88721489906311,358,10.40763930019172
473,295,19.843940436840057,218,10.194111714982641
658,683,49.48471188545227,66,49.47505694676704
658,376,45.01467943191528,826,44.9906187620307
658,242,44.41506266593933,1456,31.94969275251754
658,442,44.384217262268066,1932,30.607449318368527
658,1932,42.42187738418579,1821,30.26593417866409
658,1352,42.14853048324585,88,30.18742041090052
658,1890,41.77062809467316,1155,29.855261308500907
658,982,37.718039751052856,442,28.994938797224897
658,826,37.177276611328125,58,27.486262472079957
658,457,36.16628348827362,1917,27.097257405831265
658,1011,34.69557166099548,1180,25.87139257564542
658,1710,34.28359627723694,295,25.034880882100843
658,1674,33.74057412147522,347,24.833422612783675
658,1542,33.54288935661316,1786,22.756966129848305
658,314,33.10801088809967,1919,21.712663017905513
658,1007,33.0130934715271,348,18.977075372016575
658,530,31.982672214508057,643,18.3672705883697
658,271,31.259429454803467,1522,17.744181136931967
658,1456,30.755168199539185,656,17.585436848330907
658,730,30.72974383831024,1879,17.032835686575037
428,1286,44.50488090515137,430,40.1503202710812
428,29,42.88572371006012,1522,35.73891139374019
428,820,38.10628950595856,473,33.174348581963585
428,1195,36.65396273136139,404,28.335028079170744
428,361,34.37812328338623,387,27.29177146608132
428,1295,33.147913217544556,1437,24.697839845223214
428,423,32.31642246246338,1154,24.639029992856905
428,1496,32.02913999557495,1707,23.306796118022255
428,458,29.997795820236206,1181,21.72096244520941
428,1473,29.8947811126709,807,20.418033068620797
428,1861,28.240329027175903,1195,20.36186113463271
428,1453,28.140202164649963,1094,20.240244882305355
428,891,27.78679132461548,295,20.14252352654957
428,762,26.961249113082886,1932,19.698604640052416
428,730,26.73807144165039,745,19.32630363133695
428,1800,25.856417417526245,488,18.557962280609093
428,1898,25.751298666000366,668,18.535739026303453
428,1252,24.84324276447296,1415,18.285896634953104
428,1155,23.015311360359192,361,18.284659004276634
428,668,22.83841073513031,730,17.656542818768994
488,13,32.75471329689026,1634,42.61202486819943
488,1410,32.574719190597534,1429,36.46939949793517
488,1102,31.200796365737915,1243,31.192750547513683
488,29,30.56352734565735,404,30.0972073008258
488,1292,30.422845482826233,358,29.820651897135967
488,1017,29.016965627670288,1352,29.736945738178957
488,1453,28.286626935005188,1819,27.212261570568554
488,1786,27.738875150680542,1274,26.44813984245262
488,448,27.520117163658142,124,26.2543851421271
488,1286,26.855936646461487,1737,24.527426727801554
488,442,25.842010974884033,13,24.1507049994196
488,683,25.631049275398254,1094,22.919637514630377
488,224,24.964410066604614,432,22.760310821840626
488,207,24.308675527572632,1133,22.295762991086228
488,387,24.068322777748108,1522,19.69651482890328
488,295,23.614443838596344,1707,18.6529275323816
488,477,23.593837022781372,1898,18.626490165325727
488,504,23.195648193359375,428,18.557962280609093
488,1634,23.00097346305847,1426,17.82923309637892
488,1471,22.634847462177277,94,17.363782216511968
13,488,32.75471329689026,1119,52.75824277133295
13,29,31.484490633010864,920,39.09498596059462
13,88,26.710110902786255,1890,36.69219045258418
13,965,26.400721073150635,1882,31.207283485317184
13,1975,26.216024160385132,58,25.774577641775583
13,504,25.469428300857544,1628,25.626078924967604
13,1146,24.109385907649994,1267,25.590015098100775
13,1940,23.088309168815613,647,25.549244151296143
13,381,21.816623210906982,488,24.1507049994196
13,1222,21.77627384662628,896,24.12049784463865
13,432,21.68343961238861,1133,23.295469925851876
13,1007,20.91006636619568,1341,22.814515498977194
13,585,20.438668131828308,963,22.600349039825694
13,1341,19.62004154920578,442,21.957240059802427
13,1879,19.610336422920227,1032,19.862327633560046
13,1496,19.609537720680237,891,19.717842960831078
13,361,19.433489441871643,867,19.691889511092878
13,1437,19.24193650484085,1575,19.443166534447997
13,1414,18.904972076416016,1222,19.310952585600095
13,430,18.675430119037628,250,18.673070837056233
758,109,30.996263027191162,1644,42.12115618404755
758,1590,29.719600081443787,1430,40.25405432188752
758,1919,29.2715847492218,218,34.982964337665926
758,94,27.793028950691223,1786,33.48720186036727
758,1532,25.098049640655518,376,29.523053813301967
758,902,24.77325201034546,506,29.150429494897026
758,1094,24.270588159561157,1561,27.970575651190927
758,295,23.666146397590637,1222,27.660995496529075
758,262,22.766411304473877,1710,27.533219996244398
758,1737,22.453898191452026,347,26.99575509132476
758,348,22.19805419445038,1898,26.858188295383737
758,1710,22.093477845191956,1778,26.61669298786651
758,157,21.330344676971436,98,26.48673587461776
758,154,21.170592308044434,1634,25.529523058565026
758,458,21.075519919395447,1892,22.91060429131387
758,1867,20.405659079551697,448,22.81185873613358
758,963,20.3715980052948,1094,22.55989791325168
758,683,20.076879858970642,1819,21.677377108905066
758,1247,20.020097494125366,458,21.529264662849233
758,1032,19.97126042842865,867,21.315018739948304
381,530,32.47769474983215,665,59.474806943727124
381,1456,27.700063586235046,1741,51.700377102956985
381,504,25.459644198417664,1674,33.19323682275966
381,1821,25.155895948410034,902,32.73597002037904
381,964,24.59733784198761,896,28.134638366608794
381,1352,24.268080294132233,1375,26.466122455685294
381,647,24.19559955596924,1352,23.825918162451817
381,1007,23.55372905731201,102,22.733469612096776
381,291,22.982612252235413,457,22.65780775563476
381,1437,22.70638346672058,1247,20.929182625231007
381,1861,22.226528823375702,458,20.089052806399614
381,683,22.216489911079407,83,19.060715430025247
381,1634,22.101354598999023,1786,18.92549926719488
381,13,21.816623210906982,1341,18.870774598105235
381,658,21.549789607524872,1917,17.754435075295486
381,1890,21.370616555213928,1932,17.631658264987056
381,1542,20.1861172914505,1575,17.573118723653632
381,1341,20.056746900081635,730,15.921339727992875
381,457,19.84732151031494,1243,15.280111714135622
381,1410,19.59157884120941,207,14.922432781116012
497,1890,27.388235926628113,965,42.29002618390247
497,83,26.984843611717224,819,36.95406064435264
497,442,24.90711212158203,1200,36.125830763727166
497,1917,24.696847796440125,1456,34.601478176886495
497,1475,23.21448028087616,1890,31.658788640875123
497,736,23.106244206428528,1292,24.32143436862312
497,848,21.99719250202179,1471,21.876969629817893
497,1456,21.578113734722137,1634,17.87376503430957
497,530,20.35103440284729,396,17.154633292218072
497,783,19.800664484500885,1453,16.596985616506743
497,896,19.286978244781494,1243,16.023506702611332
497,1414,18.574245274066925,83,14.91151335716857
497,1786,18.201780319213867,1426,13.473445708156587
497,387,17.98931211233139,1133,12.009623682424593
497,376,17.888540029525757,1211,11.573786376837722
497,1634,17.85311996936798,347,11.443159118495533
497,1879,17.641809582710266,387,11.326608522417217
497,1292,17.463839054107666,1184,11.105953397515892
497,745,17.439734935760498,1561,10.987016013793317
497,1200,17.25500226020813,1861,10.656808749723393
1575,1094,41.50415360927582,815,48.362340727274244
1575,458,33.339011669158936,457,47.88169905323982
1575,1415,29.085499048233032,1786,47.105555325090236
1575,1522,28.268632292747498,1375,46.292972584599134
1575,292,25.911831855773926,1892,45.22100052649035
1575,358,25.673165917396545,504,44.91976512745857
1575,1496,25.34116804599762,1352,38.2191779731899
1575,1590,24.93777573108673,656,38.06087075099259
1575,1341,24.82931762933731,963,36.73055341828586
1575,815,24.152866005897522,1988,35.8140428203114
1575,109,23.88351857662201,139,35.53184045084588
1575,1675,23.215362429618835,1628,35.355194374413166
1575,1017,23.01672101020813,458,34.58072001936596
1575,1532,22.074180841445923,1146,34.333404146138115
1575,963,21.94867730140686,1674,33.81735360553111
1575,1195,21.87633365392685,1032,31.45101101724103
1575,361,20.671644806861877,292,29.240509690528338
1575,1356,20.17047107219696,1532,28.17897143124461
1575,1102,20.168647170066833,896,26.561074644917642
1575,1737,19.90482658147812,1917,26.552614160998967
1496,1195,56.656426191329956,1195,56.78786005644338
1496,428,32.02913999557495,1154,37.28384098327481
1496,1286,29.09364104270935,157,29.56451802483064
1496,1473,28.131812810897827,1917,23.959124540952683
1496,218,27.844637632369995,361,19.54685971305598
1496,361,27.219519019126892,1235,19.351091896552393
1496,29,26.779764890670776,530,18.73073433693036
1496,258,26.703381538391113,139,17.77995452825568
1496,1247,25.43242871761322,870,17.313395907823136
1496,1575,25.34116804599762,1884,16.44012264381467
1496,820,24.277767539024353,428,16.142642055651223
1496,423,23.55394959449768,262,15.252433036524284
1496,207,22.72672802209854,358,15.195113365694173
1496,891,22.45059758424759,1919,14.95689469536401
1496,1243,22.37890660762787,1426,11.229588139532165
1496,268,21.38347327709198,1341,11.049690008537018
1496,1295,21.132084727287292,1184,9.959474071048376
1496,1898,20.88695466518402,1542,8.913715799643203
1496,1094,20.67556530237198,387,8.68465626743568
1496,1882,20.271867513656616,224,8.254738008779348
1284,1560,56.13146424293518,736,42.638582530850584
1284,1119,52.51598358154297,656,23.25598214972877
1284,1233,47.78304696083069,738,22.263462865734766
1284,1180,44.697338342666626,530,21.231352653561483
1284,1334,44.566214084625244,1453,20.386138912412996
1284,1430,44.27035450935364,242,18.89287244827366
1284,247,43.85705888271332,262,18.221897607502648
1284,506,43.196624517440796,1133,17.788887648697706
1284,102,36.358827352523804,896,17.662199099341983
1284,1267,36.096370220184326,98,17.63045352377853
1284,1438,31.142890453338623,1181,16.637820639608698
1284,473,30.213409662246704,361,14.241051447870309
1284,278,28.372567892074585,982,13.998382291188843
1284,745,25.196784734725952,819,12.94138838447076
1284,1707,22.654518485069275,1334,11.271212585030487
1284,1792,22.402887046337128,1475,11.228918185409054
1284,1196,22.35867977142334,709,10.710689794538789
1284,656,21.261870861053467,1902,10.350796522899
1284,815,20.839321613311768,1326,10.141251967092272
1284,857,20.681723952293396,857,10.086755886854451
1196,1430,35.528308153152466,247,72.7303687570716
1196,473,34.8920464515686,477,68.96645064355624
1196,1180,33.55761468410492,1473,62.14376276862179
1196,247,32.180339097976685,1800,60.56178145765651
1196,1119,28.184735774993896,1295,50.260344292944986
1196,1438,27.749770879745483,361,36.82006666285249
1196,1211,25.006526708602905,1898,31.264849052152524
1196,668,24.461331963539124,1429,14.615620808639642
1196,1884,24.3534654378891,1741,14.314901861049124
1196,506,23.978248238563538,855,13.643710153977587
1196,278,23.21653664112091,262,12.918058610588371
1196,780,23.148518800735474,506,12.005549090552345
1196,1284,22.35867977142334,1119,10.488026873458052
1196,738,21.953973174095154,1932,10.44492477662345
1196,139,21.81955575942993,1181,10.035657474305594
1196,1560,21.763083338737488,428,9.681606079352585
1196,762,21.536535024642944,157,9.517268814963915
1196,1800,20.587359368801117,1017,9.152100788335462
1196,1233,20.504820346832275,29,9.140513396044225
1196,815,20.42127251625061,314,9.10539499775239
1792,1375,39.03994560241699,762,67.31048656814026
1792,224,30.07887601852417,1200,48.83227273111064
1792,124,25.801870226860046,224,48.372964925335225
1792,139,23.37639033794403,1295,45.97394936454201
1792,1284,22.402887046337128,1181,33.78137792081459
1792,1778,22.36010879278183,124,32.96063723495301
1792,1334,22.27548360824585,442,32.14341972575185
1792,1430,22.241760790348053,278,32.13589960312629
1792,1119,21.890245378017426,1274,29.848359210958918
1792,1180,20.603150129318237,1154,28.65162628950762
1792,404,20.557114481925964,1902,17.389563815765225
1792,1017,19.93577778339386,258,12.77374611922798
1792,291,19.93086338043213,1542,10.9978120611667
1792,1821,18.851783871650696,665,10.756616889647635
1792,867,18.673670291900635,1670,10.332168924787034
1792,1032,17.953428626060486,820,9.788551003130182
1792,656,17.557434737682343,1956,9.060969062108004
1792,102,17.143604159355164,504,8.897781382985674
1792,1800,17.00735092163086,1522,8.364049827221729
1792,506,16.465626657009125,867,8.263024542337254
780,278,34.57661271095276,646,64.38900050589368
780,139,28.241190314292908,848,56.189574389434775
780,1884,27.642405033111572,855,33.34913673138893
780,1292,26.594829559326172,1007,30.808304539500917
780,1892,24.96999204158783,387,27.944020693551714
780,1429,24.406814575195312,1286,26.78334587763018
780,1988,24.253928661346436,1644,26.44405678147447
780,848,24.209710955619812,295,24.065889452461537
780,1196,23.148518800735474,1882,19.893978946664113
780,668,22.462236881256104,1011,19.365429656019796
780,432,21.700419485569,1415,19.00854988297057
780,815,21.50576412677765,258,18.26667733662603
780,218,21.41464352607727,891,11.334337954248593
780,1919,21.30260169506073,1356,10.878942434425682
780,920,21.112124621868134,1410,10.845350037005657
780,207,21.014252305030823,1785,10.80737399548618
780,738,19.559691846370697,1102,10.32423994455307
780,1875,19.0883606672287,1133,10.295225161480529
780,646,18.983516097068787,1628,9.608280787771148
780,963,18.821215629577637,964,9.376634265260774
247,506,46.923524141311646,1196,72.7303687570716
247,1119,44.46166157722473,477,67.91432756205404
247,1284,43.85705888271332,1800,64.4556358579313
247,1430,42.17515587806702,1473,62.60318405208692
247,1180,41.44518971443176,1295,49.97819358895864
247,1334,40.220192074775696,361,38.60784674371461
247,1560,38.94546031951904,1898,36.07026695897623
247,1233,35.844630002975464,448,16.98556635029615
247,1196,32.180339097976685,314,13.911634444349758
247,1267,31.667029857635498,1341,12.06621430729613
247,473,30.98084330558777,1180,10.780648992794045
247,102,27.99367606639862,1222,9.7304257660307
247,815,26.451709866523743,1292,9.320784995016325
247,857,25.161755084991455,348,9.06134056482376
247,656,22.162465751171112,295,8.596700318072937
247,1438,22.12541699409485,1247,8.468735121466798
247,745,21.052393317222595,826,8.280104943755829
247,278,19.489483535289764,1410,7.824951260137672
247,1670,18.917550146579742,848,7.789309147553072
247,1956,17.684084177017212,1475,7.745912307650717
1861,730,51.72834396362305,109,49.826420904674166
1861,423,38.24499249458313,1426,45.45259746422126
1861,1252,37.384989857673645,258,42.25158912749054
1861,1286,35.880833864212036,1375,41.306132772352825
1861,291,35.62130928039551,430,36.57936131395833
1861,1590,34.36824977397919,1890,34.51083591343013
1861,1195,32.37606585025787,1707,30.704108497228177
1861,361,32.05772936344147,1352,29.25167699645521
1861,458,31.832611560821533,902,27.218048923656543
1861,855,29.375529289245605,1674,24.912623460383493
1861,1932,29.252925515174866,458,22.415164455694327
1861,1890,28.560006618499756,1956,19.97886594572944
1861,428,28.240329027175903,1575,18.990177328031656
1861,1295,26.804688572883606,457,17.404193053086715
1861,109,26.799356937408447,102,17.353451469472745
1861,29,26.475471258163452,745,16.319910311269158
1861,1274,25.064778327941895,381,14.781450112490127
1861,1243,24.605292081832886,1243,14.69664604979179
1861,1800,24.374788999557495,920,14.465996944507168
1861,820,24.28881525993347,1917,13.933326431679568
1456,826,32.76049792766571,826,42.1271977173284
1456,730,31.36368989944458,1200,38.333717265048776
1456,658,30.755168199539185,497,34.601478176886495
1456,1352,29.02872860431671,819,33.379207234187476
1456,381,27.700063586235046,658,31.94969275251754
1456,1561,26.581138372421265,1919,28.718407460162997
1456,348,24.639302492141724,1292,26.12459562340169
1456,848,24.300529062747955,404,15.374795045993084
1456,1007,24.224013090133667,965,14.832712358696842
1456,1785,24.182164669036865,295,13.965889435443273
1456,783,24.16134774684906,1522,13.933733133271023
1456,896,24.041712284088135,1211,13.809379571770732
1456,271,23.313993215560913,1460,12.410101398277826
1456,291,23.296184837818146,1274,12.407120660560224
1456,1542,23.262742161750793,585,11.716898418908794
1456,1890,22.68599271774292,1267,9.573627090339397
1456,1011,22.67356812953949,1453,9.24112748437634
1456,1674,22.28293865919113,258,9.014826263710706
1456,1181,21.783262491226196,504,8.877658874206132
1456,497,21.578113734722137,1295,8.8712174368273
1438,506,33.55419635772705,738,58.83489609800597
1438,1284,31.142890453338623,925,33.39801990470933
1438,102,30.643892288208008,1222,33.05560877304379
1438,1119,29.29099202156067,1211,28.552088636221338
1438,1430,28.782165050506592,458,27.861554584060748
1438,1196,27.749770879745483,1267,27.82338950206232
1438,1560,27.425643801689148,1809,27.347676149637287
1438,1233,24.263721704483032,98,26.959881062403703
1438,1267,23.95605742931366,1975,25.007308070800512
1438,1334,22.604206204414368,506,23.67729184350717
1438,247,22.12541699409485,1274,23.33894742590806
1438,1383,20.21026462316513,867,23.21349806842409
1438,1180,19.88867223262787,1675,21.187158506684007
1438,1184,19.133931398391724,475,20.069352059243652
1438,1707,17.625248432159424,920,19.171090568532794
1438,1956,17.5830215215683,109,18.918922460187183
1438,278,17.45426654815674,1867,18.652739745739144
1438,1670,16.728517413139343,530,18.472919709930395
1438,745,16.47038459777832,1634,18.399690210852384
1438,709,15.926119685173035,1375,16.8218094544442
271,1674,47.24803566932678,1252,65.23687062857789
271,242,44.64499354362488,1133,18.10696736993424
271,807,43.28688383102417,1356,17.05941106891454
271,1522,43.00093054771423,88,13.357305080272855
271,925,40.23714065551758,730,12.586055339108974
271,683,38.28485906124115,1628,12.571557698304392
271,783,38.06220293045044,1453,12.07897677540049
271,1710,37.56874203681946,965,11.814882492759324
271,982,37.20552623271942,348,11.736627275555856
271,826,36.68009638786316,944,11.609733005332085
271,458,35.00959873199463,1326,11.174328949225476
271,1932,34.682801365852356,154,10.839004599487053
271,1542,33.85946750640869,1362,10.252840288706984
271,376,33.774301409721375,1778,9.886372710951665
271,1252,33.41754674911499,1932,9.847916085222206
271,1590,33.2148015499115,1292,9.561194641139256
271,848,32.31647312641144,1184,9.5584439220685
271,154,31.541085243225098,1154,9.136502565536201
271,1890,31.308117508888245,668,9.045547665098077
271,658,31.259429454803467,475,8.92770115446896
1786,1375,34.16584134101868,1575,47.105555325090236
1786,1286,30.42832612991333,1988,45.48377969680947
1786,1898,28.966909646987915,457,44.92821070263886
1786,1940,28.701859712600708,1892,39.34919420227111
1786,963,28.3214271068573,1375,38.56287252623987
1786,488,27.738875150680542,1917,38.04955082076042
1786,361,27.373909950256348,458,35.97280329745655
1786,29,26.979976892471313,1674,34.30812643106313
1786,1200,26.700326800346375,292,34.196132730983074
1786,224,26.41201615333557,139,34.02621146396018
1786,423,25.48702359199524,758,33.48720186036727
1786,1879,24.759766459465027,1146,31.947206465910902
1786,396,24.127748608589172,1644,31.86756827643724
1786,154,23.942077159881592,1222,29.998570027528913
1786,848,22.88462668657303,376,29.38862478785727
1786,1778,22.798830270767212,88,27.227494210825245
1786,1295,22.662967443466187,98,26.2413179446933
1786,1133,22.372713685035706,1362,25.73052641936954
1786,1561,21.984711289405823,1267,25.563601994273647
1786,965,21.87226414680481,1809,24.24286313740874
1475,1154,31.534039974212646,745,37.40987259768696
1475,268,30.77055513858795,1426,33.8797200041898
1475,1707,30.645671486854553,1898,33.758785921835795
1475,745,25.045552849769592,870,31.73289480281862
1475,647,23.624762892723083,925,31.635919017383042
1475,497,23.21448028087616,1247,16.093602119235797
1475,98,22.93531745672226,1267,15.824627917017517
1475,139,21.21725082397461,1821,14.795665271669488
1475,94,20.064985752105713,1410,14.541442889728515
1475,783,20.042511820793152,1670,12.507102365672056
1475,473,19.806519150733948,758,12.187170328449808
1475,58,19.160538911819458,157,12.082805210135849
1475,585,19.001787900924683,432,11.57199120347307
1475,1532,18.822458386421204,58,11.41529666497302
1475,1785,18.188056349754333,1460,11.276330383421781
1475,819,18.112117052078247,1284,11.228918185409054
1475,278,17.74113029241562,139,10.580034519265771
1475,1882,17.578069865703583,530,10.564856015966171
1475,1233,16.612690687179565,1181,9.884911748495892
1475,530,16.360029578208923,982,9.833141017538633
807,1800,49.42041635513306,473,53.19607289538326
807,1295,48.653024435043335,94,48.524444820953775
807,762,48.35178256034851,1437,47.2894309733166
807,109,44.457945227622986,1415,46.768994360816464
807,458,44.2421555519104,668,33.83617132991777
807,271,43.28688383102417,982,33.791713666628695
807,1195,41.49079620838165,1932,30.15295564051427
807,891,40.76068699359894,530,29.56430573856263
807,1590,39.767712354660034,925,24.664460649031714
807,1737,39.457833766937256,1670,24.23241234731958
807,1274,39.08284604549408,1243,22.93238430027744
807,1819,38.84321451187134,963,21.840383288051846
807,1286,38.769370317459106,730,20.931763557271317
807,925,38.53810429573059,292,20.704311122041712
807,826,38.407182693481445,428,20.418033068620797
807,423,38.23438286781311,1866,18.820386154742287
807,668,33.86322259902954,1560,18.454907877548088
807,1809,33.58628749847412,745,16.31505871254822
807,1932,33.51217806339264,458,14.028097659720105
807,1473,33.332693576812744,562,12.269942847068215
376,442,58.15935134887695,1940,53.040252319192184
376,295,47.886040806770325,736,51.9423339295914
376,658,45.01467943191528,1644,47.463762377941215
376,242,43.44334304332733,1532,39.42866585804645
376,683,42.58486330509186,242,38.71515560741102
376,1414,42.50563979148865,1414,37.64165170471733
376,457,41.74043536186218,1235,36.66839316544062
376,314,38.002774119377136,1326,36.051001731306734
376,1932,37.17443346977234,855,34.0495148823022
376,1352,36.87618970870972,361,31.72045271296541
376,154,36.00250482559204,423,30.094656447501567
376,1879,35.56748628616333,278,30.081573371391865
376,1674,34.35221016407013,758,29.523053813301967
376,1890,33.98069739341736,1786,29.38862478785727
376,271,33.774301409721375,1800,28.190638712568493
376,963,33.28409790992737,1430,27.68330396975483
376,1710,33.0164909362793,1561,27.649633900447316
376,1867,32.54343867301941,1884,27.11461193932736
376,1634,31.924813985824585,1292,25.33697820703645
376,1542,31.181442737579346,1892,25.33502360999711
58,1243,31.100714206695557,442,67.66735001769756
58,902,30.77532649040222,1882,45.644293135566286
58,1785,29.48242425918579,1879,41.89646612709052
58,736,27.165979146957397,643,40.16324991770155
58,278,26.985034346580505,1341,33.225358407092145
58,268,23.551452159881592,295,28.192310632072775
58,867,22.82143533229828,1222,27.48934781312034
58,1032,21.827396750450134,658,27.486262472079957
58,855,21.7719167470932,66,25.861761290393932
58,1007,21.75498604774475,13,25.774577641775583
58,358,21.72842025756836,1155,25.734191926025392
58,250,21.074922382831573,656,25.152894656284452
58,1956,20.139482617378235,1867,24.26849235693866
58,396,19.469738006591797,1932,23.368161864766417
58,1475,19.160538911819458,867,22.622746065738696
58,430,19.1293865442276,1184,22.414524935671178
58,1292,18.814708292484283,1267,20.205133451418664
58,381,18.8030868768692,1675,19.749761343475136
58,585,18.72725486755371,1975,18.79199827982512
